Date,Electric_Consumption,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Factor_F
2023-09-18T07:00:00.000,3.794925163,1.600775079,13.88971607,42.50941785,89.96765343,0,65.84643428
2023-09-18T08:00:00.000,12.69581389,2.289959744,18.84310357,30.32414436,85.52848657,0,82.84872182
2023-09-18T09:00:00.000,15.66550279,3.856671646,22.57610401,23.90568765,62.39218648,0,87.70017878
2023-09-18T10:00:00.000,17.24373913,3.137471448,25.0363191,19.65641578,79.31179142,0,100.2831351
2023-09-18T11:00:00.000,17.91761335,2.883717429,28.19822407,15.37270673,113.0402009,0,103.4465866
2023-09-18T12:00:00.000,18.07885281,3.596625269,30.31179047,13.35973692,130.2695297,0,101.4841417
2023-09-18T13:00:00.000,17.78893042,3.165672371,31.78484106,12.05508971,237.2446041,0,122.3334948
2023-09-18T14:00:00.000,17.52775017,2.185269742,32.92494329,11.05852087,215.5588621,0,228.5466334
2023-09-18T15:00:00.000,14.43493056,3.170984584,32.74149036,10.41955113,259.5291278,0,164.927426
2023-09-18T16:00:00.000,7.534380595,3.166999459,31.67599948,10.79720275,-11.65062205,0,157.543644
2023-09-18T17:00:00.000,3.816958467,3.057888654,31.20809364,10.63597727,249.3536174,0,105.7525597
2023-09-18T18:00:00.000,0.144202787,0.989585025,27.20830059,13.32295171,200.6173477,0,14.44252284
2023-09-18T19:00:00.000,0,0.911477109,24.78493261,16.73486106,79.38419437,0,2.10767742
2023-09-18T20:00:00.000,0,1.939455592,25.7530853,16.03769398,115.8888292,0,1.785745482
2023-09-18T21:00:00.000,0,3.033659909,25.9030811,15.99380072,131.6708978,0,1.829344571
2023-09-18T22:00:00.000,0,3.63406684,25.00571632,16.94991191,133.5440699,0,2.338400841
2023-09-18T23:00:00.000,0,4.018348602,23.29790274,18.60653067,107.7849751,0,2.311734984
2023-09-19T00:00:00.000,0,3.241226507,22.32200766,19.5254968,101.7907683,0,2.000614703
2023-09-19T01:00:00.000,0,3.648091206,21.73966074,19.89049975,95.31485875,0,2.036946664
2023-09-19T02:00:00.000,0,3.702560954,20.423745,21.27184184,90.85143471,0,2.078381797
2023-09-19T03:00:00.000,0,3.825757474,19.27191591,22.66187302,80.29826101,0,2.096416165
2023-09-19T04:00:00.000,-0.0000611,1.70247085,17.31007989,25.61241134,85.62903023,0,2.225308776
2023-09-19T05:00:00.000,0,0.973876881,14.67136765,30.41427644,109.9154622,0,2.541172504
2023-09-19T06:00:00.000,0.296111102,1.351001753,14.7636772,30.00607904,107.4107984,0,7.394811571
2023-09-19T07:00:00.000,4.695850114,1.8437146,17.45927827,25.757641,108.7272542,0,77.91813024
2023-09-19T08:00:00.000,9.572088917,2.593860483,19.84364541,22.15176233,96.92538293,0,77.54774602
2023-09-19T09:00:00.000,15.11546636,1.980470105,23.15038331,17.34977714,113.3295059,0,124.4806697
2023-09-19T10:00:00.000,16.89808369,2.720070759,26.6212635,13.55795566,87.00495148,0,121.910176
2023-09-19T11:00:00.000,17.94928344,3.371415175,29.35512098,11.70736162,93.8218902,0,114.1505934
2023-09-19T12:00:00.000,18.196256,3.752413171,31.42384895,11.03908364,83.26225853,0,104.5210883
2023-09-19T13:00:00.000,17.53793867,3.869941991,32.64992332,10.34963393,264.7336515,0,117.9317633
2023-09-19T14:00:00.000,16.88469458,3.46797258,33.21438567,9.936685721,263.7926445,0,134.9725579
2023-09-19T15:00:00.000,14.51520852,3.070909994,33.5112861,9.834185521,271.2543068,0,96.80587444
2023-09-19T16:00:00.000,10.09199715,2.586324683,33.04491647,10.04647962,224.5784925,0,67.4792648
2023-09-19T17:00:00.000,3.959805578,2.552714845,31.94390313,10.58948183,264.4851176,0,38.15265516
2023-09-19T18:00:00.000,0.275233344,1.967889375,28.53985929,13.2581989,154.0522242,0,9.723783542
2023-09-19T19:00:00.000,0,1.240039549,24.98859628,17.65781339,15.00640885,0,0.798561048
2023-09-19T20:00:00.000,0,1.656039324,26.16922363,15.14336928,101.5686264,0,0.142608575
2023-09-19T21:00:00.000,0,2.384951963,26.8405021,14.46683137,112.9047352,0,1.053898089
2023-09-19T22:00:00.000,0,3.365929899,26.54333433,14.01994642,95.9586935,0,0.511870122
2023-09-19T23:00:00.000,0,2.279131547,25.0980552,15.05994916,151.6437359,0,0.735476799
2023-09-20T00:00:00.000,0,2.139929391,24.68236605,14.55766733,101.2196967,0,0.534599893
2023-09-20T01:00:00.000,0,1.869104179,23.2770621,15.79349391,91.25481351,0,0.748854111
2023-09-20T02:00:00.000,0,2.059114081,22.00378275,17.62784163,76.45195452,0,0.714377362
2023-09-20T03:00:00.000,0,1.817984049,20.80531756,19.08397071,84.61101087,0,0.549069679
2023-09-20T04:00:00.000,-0.000266667,1.788379833,19.85363054,21.16833893,110.0632407,0,1.552826135
2023-09-20T05:00:00.000,0,1.362650199,19.38758167,21.28554805,121.7757155,0,1.802195549
2023-09-20T06:00:00.000,0.355049986,1.273236802,18.40924486,23.00418456,118.7487176,0,7.2568507
2023-09-20T07:00:00.000,6.58290569,3.166306035,21.47962221,17.13319159,128.1088428,0,47.2043395
2023-09-20T08:00:00.000,12.51665529,4.774738242,21.74194066,17.51074266,117.9397717,0,77.74535688
2023-09-20T09:00:00.000,15.71956658,5.721039845,22.6153086,16.59212033,107.3474483,0,91.87444178
2023-09-20T10:00:00.000,17.71188307,4.967924203,23.71173143,15.1121672,89.8860747,0,106.1765664
2023-09-20T11:00:00.000,18.6835556,4.608625792,24.86686293,14.42151356,97.69309362,0,112.1943626
2023-09-20T12:00:00.000,18.94789441,4.398692855,26.04152822,13.84804026,95.61506081,0,105.7638842
2023-09-20T13:00:00.000,18.56551091,4.363496704,27.24977366,13.0662001,107.6719322,0,111.798624
2023-09-20T14:00:00.000,17.47282759,4.560210159,27.95607599,12.54942799,107.9119123,0,105.691988
2023-09-20T15:00:00.000,15.68088349,3.724581378,28.15692123,12.41573445,100.5458132,0,88.98822403
2023-09-20T16:00:00.000,12.88301094,3.229435838,28.02028672,12.47526224,106.2284934,0,73.01147143
2023-09-20T17:00:00.000,6.985177795,3.27345834,27.35249869,12.81587275,115.2682107,0,51.96609179
2023-09-20T18:00:00.000,0.491016675,5.545874149,24.6919411,15.44992407,121.4231059,0,17.91702473
2023-09-20T19:00:00.000,0,5.870750585,21.89609973,23.55680943,112.7324123,0,2.429475615
2023-09-20T20:00:00.000,0,5.101616623,20.5654192,28.47550297,107.6195602,0,1.798322241
2023-09-20T21:00:00.000,-0.00000556,3.655646917,19.79496527,31.19978301,106.1845493,0,1.742313216
2023-09-20T22:00:00.000,0,3.442742201,18.83391285,37.88622157,112.7942479,0,1.829529971
2023-09-20T23:00:00.000,0,3.777102229,17.47282108,44.2238582,116.4174048,0,2.134841849
2023-09-21T00:00:00.000,0,3.706282406,15.75772945,53.15268008,114.3026199,0,1.995601684
2023-09-21T01:00:00.000,0,2.381679158,14.24315977,60.06484636,109.902071,0,1.923694313
2023-09-21T02:00:00.000,0,1.947668406,13.42676282,62.09752401,100.5180372,0,1.617895842
2023-09-21T03:00:00.000,0,1.712106898,12.52177127,62.54384708,101.1153812,0,1.680717587
2023-09-21T04:00:00.000,-0.000166667,1.460725906,11.00474469,63.44505278,106.240132,0,1.80126823
2023-09-21T05:00:00.000,-0.00000556,2.784250542,10.60710708,63.94775073,114.5512244,0,1.489737322
2023-09-21T06:00:00.000,0.65665554,1.039786922,9.424902678,67.21841113,72.19714101,0,7.517504185
2023-09-21T07:00:00.000,8.256333033,1.808324192,11.92376399,57.24797153,82.14447339,0,34.7862908
2023-09-21T08:00:00.000,13.77493326,3.716531014,15.54081122,40.2748181,91.10046959,0,55.39785639
2023-09-21T09:00:00.000,16.7423892,4.472198068,17.52936713,30.32234891,90.59395027,0,67.07117112
2023-09-21T10:00:00.000,18.52197679,5.013222135,19.41474756,23.84946203,95.45875231,0,80.36728414
2023-09-21T11:00:00.000,19.56418864,4.621178165,20.87559207,18.72854932,102.0652657,0,87.16631953
2023-09-21T12:00:00.000,19.79652198,4.180423054,22.26499939,15.17633057,105.9459203,0,80.47433472
2023-09-21T13:00:00.000,19.44601679,4.370542265,23.11138709,13.5539848,115.0322469,0,89.73370425
2023-09-21T14:00:00.000,18.40178951,4.300735325,23.69595639,12.24296586,116.3097967,0,84.9486688
2023-09-21T15:00:00.000,16.66652203,4.750606399,23.9545579,11.60545421,118.3866946,0,71.30334282
2023-09-21T16:00:00.000,13.99275017,4.141314318,23.68356864,11.05721752,121.2901026,0,59.82286867
2023-09-21T17:00:00.000,7.939283291,3.936309895,22.83220689,10.35955731,116.2700342,0,42.62915707
2023-09-21T18:00:00.000,0.615499995,2.638303839,20.79656951,11.35003416,116.0358035,0,14.24460661
2023-09-21T19:00:00.000,0,1.570403927,17.24258852,13.7082266,104.6016614,0,2.922421416
2023-09-21T20:00:00.000,0,1.294802232,13.05983067,19.08304358,43.44270023,0,2.614777128
2023-09-21T21:00:00.000,0,0.830937784,11.66020807,21.3853604,118.7242136,0,1.73893105
2023-09-21T22:00:00.000,0,0.703606835,10.74022198,23.50094748,110.9545701,0,1.596852432
2023-09-21T23:00:00.000,0,0.614357544,9.601643085,26.11812083,226.6638298,0,1.734384288
2023-09-22T00:00:00.000,0,1.248942542,8.551101645,28.98976644,231.5295868,0,1.58468619
2023-09-22T01:00:00.000,0,1.554070061,7.615290761,29.23435974,229.1489881,0,1.559676419
2023-09-22T02:00:00.000,0,0.956013714,6.361854196,32.3623778,228.8700155,0,1.750035445
2023-09-22T03:00:00.000,0,0.864042122,5.283983588,37.06219482,219.1006095,0,1.758410444
2023-09-22T04:00:00.000,-0.00035,0.911079966,4.245954812,45.05242666,251.0720011,0,1.572513064
2023-09-22T05:00:00.000,0,1.249952019,3.624250432,49.20265039,205.1154458,0,1.373266131
2023-09-22T06:00:00.000,0.766461111,0.812209529,3.450869183,50.60439841,211.0906674,0,7.348059903
2023-09-22T07:00:00.000,8.851850033,0.759606638,9.21128885,34.89697409,104.3374073,0,30.16518497
2023-09-22T08:00:00.000,13.82477252,1.428510155,17.03948228,18.65336466,153.1492354,0,52.44966443
2023-09-22T09:00:00.000,16.7992003,3.428355615,20.0390083,13.43419123,76.19857311,0,65.47172483
2023-09-22T10:00:00.000,18.54198821,3.935846435,21.97406276,11.35798399,82.17492994,0,76.8718828
2023-09-22T11:00:00.000,19.35385005,3.229480696,23.31373469,9.726402124,79.14104017,0,81.26678177
2023-09-22T12:00:00.000,19.61168639,3.156066479,24.51758814,8.544994036,94.75589116,0,78.45111847
2023-09-22T13:00:00.000,19.15709718,2.9412713,25.68042517,7.746356487,86.34751193,0,86.76003377
2023-09-22T14:00:00.000,18.07964977,2.621213816,26.5592103,7.220143874,100.9444516,0,82.24066973
2023-09-22T15:00:00.000,16.44418327,3.57718606,26.96874221,6.917561571,101.9086145,0,69.05125618
2023-09-22T16:00:00.000,13.91422184,3.003142152,26.61898073,6.764739871,111.6523577,0,57.67841721
2023-09-22T17:00:00.000,8.058291614,2.998612692,25.80357234,7.178877831,105.5464954,0,42.20736345
2023-09-22T18:00:00.000,0.611594414,2.27359702,23.23241218,8.621894081,117.3146413,0,13.72597361
2023-09-22T19:00:00.000,0,1.526711016,18.82322645,11.03506311,86.13071664,0,1.980053246
2023-09-22T20:00:00.000,0,1.59396298,14.79439815,13.84198801,65.99060694,0,0.87276232
2023-09-22T21:00:00.000,0,0.997313965,13.49004277,14.41403556,62.55903021,0,0.546461217
2023-09-22T22:00:00.000,0,1.107636467,12.97179961,14.80546141,51.34198507,0,0.328974646
2023-09-22T23:00:00.000,0,2.152640356,18.55130196,10.61394453,47.81489881,0,0.21145758
2023-09-23T00:00:00.000,0,3.011830011,19.28017632,10.25420038,43.95248334,0,0.222183021
2023-09-23T01:00:00.000,0,3.381267776,19.18785397,10.46494166,55.61572456,0,0.612932285
2023-09-23T02:00:00.000,0,1.177191721,14.01999402,13.87301556,128.5706062,0,1.754621468
2023-09-23T03:00:00.000,0,0.959104454,12.76961803,15.42557947,111.9981982,0,0.478470643
2023-09-23T04:00:00.000,-0.00015,1.084624216,12.32628298,16.67783356,149.5021807,0,1.526089959
2023-09-23T05:00:00.000,0,1.420370119,12.88587014,16.30827721,219.2179718,0,1.330039213
2023-09-23T06:00:00.000,0.568580547,2.266948072,14.9418784,14.84678062,193.8237979,0,8.162262917
2023-09-23T07:00:00.000,7.802077591,2.68841612,17.91556001,14.76804423,191.9084104,0,42.39984751
2023-09-23T08:00:00.000,9.77043887,5.591478097,22.05804857,13.46570396,96.22115548,0,73.95397981
2023-09-23T09:00:00.000,15.19721389,5.588750961,25.19001245,10.66073418,173.9925276,0,93.01290194
2023-09-23T10:00:00.000,17.34942222,4.649605298,27.44379457,8.372708996,250.7936083,0,109.6850758
2023-09-23T11:00:00.000,18.55505864,4.989380898,28.61925666,7.424815734,262.2941335,0,118.0680192
2023-09-23T12:00:00.000,18.78934272,4.189142426,29.84575033,7.193917354,133.0100505,0,110.0274296
2023-09-23T13:00:00.000,18.35701148,4.48492314,30.7819705,7.093400717,266.3927968,0,120.2805284
2023-09-23T14:00:00.000,17.09807738,4.81941995,31.02528826,7.348990162,271.2678566,0,115.9580911
2023-09-23T15:00:00.000,14.57669727,5.559292711,31.18956137,7.630921721,268.4389038,0,95.68975385
2023-09-23T16:00:00.000,12.9374884,5.355928167,30.67577155,7.600729704,274.9820404,0,76.25677172
2023-09-23T17:00:00.000,6.84972767,5.005868064,30.12852605,8.360393246,130.9498113,0,56.13726902
2023-09-23T18:00:00.000,0.521852745,4.402603762,28.48852015,9.144171,265.7128601,0,16.8931946
2023-09-23T19:00:00.000,0,2.836118115,26.43447367,10.83527676,242.1292458,0,2.690405011
2023-09-23T20:00:00.000,0,2.482267418,22.94470199,17.86027431,215.1658452,0,2.437905411
2023-09-23T21:00:00.000,0,2.852315889,21.36564843,16.09527445,221.1021538,0,2.307488283
2023-09-23T22:00:00.000,0,2.052456171,19.617788,17.21611738,233.5882721,0,2.120405843
2023-09-23T23:00:00.000,0,1.572205876,17.40882508,21.29663467,226.92276,0,2.181986988
2023-09-24T00:00:00.000,0,1.430110536,15.74512267,26.46320041,216.2790031,0,1.88170748
2023-09-24T01:00:00.000,0,1.657586342,14.41115467,30.94524686,215.3996735,0,1.788647542
2023-09-24T02:00:00.000,-0.00000556,1.97613159,14.09851011,36.92326037,211.1116142,0,1.643066982
2023-09-24T03:00:00.000,0,1.128862388,12.54798341,43.06759834,205.6926397,0,1.84823963
2023-09-24T04:00:00.000,-0.000561111,0.958815554,10.89498345,50.16361841,202.9165077,0,1.830148121
2023-09-24T05:00:00.000,0,0.917958546,9.265323162,56.43616231,197.6936913,0,1.709458242
2023-09-24T06:00:00.000,0.835761123,1.381182004,9.03172493,58.48471991,211.9959373,0,7.863978793
2023-09-24T07:00:00.000,8.733649969,1.495896776,12.91338062,47.53014882,193.8776627,0,33.43189716
2023-09-24T08:00:00.000,14.04446928,2.735868298,15.62005417,40.87639236,180.2356008,0,53.27113787
2023-09-24T09:00:00.000,16.93287794,3.587256913,17.39066871,36.17086856,180.5706571,0,65.28552151
2023-09-24T10:00:00.000,18.53387817,3.755477029,18.47460667,35.03664271,169.5502726,0,77.19630686
2023-09-24T11:00:00.000,19.48907232,4.220754878,19.99219306,33.28537242,176.6723544,0,83.43017515
2023-09-24T12:00:00.000,19.6030364,3.523958164,21.55849711,30.57054663,155.9699033,0,78.23952548
2023-09-24T13:00:00.000,19.1094834,3.223694691,23.04179271,27.33543777,182.3979988,0,85.86566289
2023-09-24T14:00:00.000,18.04684718,3.132647663,24.0135692,25.39507389,177.8906759,0,79.87240028
2023-09-24T15:00:00.000,16.28503656,3.353177497,24.49608374,24.48896233,180.0403557,0,66.71761354
2023-09-24T16:00:00.000,13.62834803,3.636827244,24.64202197,23.58548292,176.563488,0,57.21105258
2023-09-24T17:00:00.000,7.732838929,3.357867768,23.41896995,25.75667969,173.6252988,0,41.5364054
2023-09-24T18:00:00.000,0.565055565,1.93558829,21.4781661,30.16339064,168.2382291,0,13.99974811
2023-09-24T19:00:00.000,0,1.054282888,18.7350084,35.90523275,162.1244443,0,2.352275372
2023-09-24T20:00:00.000,0,0.722531818,15.89159489,43.34741211,178.1900527,0,2.556411266
2023-09-24T21:00:00.000,0,1.065470165,14.1674064,48.71956348,216.6900705,0,1.95850111
2023-09-24T22:00:00.000,0,1.064218654,13.24689086,51.88012473,230.335837,0,1.779940069
2023-09-24T23:00:00.000,0,0.880116007,13.10364342,52.04741732,237.2032789,0,1.537313968
2023-09-25T00:00:00.000,0,0.87970915,12.03144185,55.45977497,248.6685537,0,1.772984266
2023-09-25T01:00:00.000,0,1.018229864,11.02613664,59.46764914,268.0915362,0,1.678358674
2023-09-25T02:00:00.000,0,1.285776719,10.23319085,62.00371869,247.8546956,0,1.643123994
2023-09-25T03:00:00.000,0,0.951392349,9.68317763,65.93033854,253.8525569,0,1.602774113
2023-09-25T04:00:00.000,-0.000583333,0.832878728,9.065543811,69.39857674,256.2608757,0,1.643583347
2023-09-25T05:00:00.000,0,0.798252091,8.406830231,72.44393857,258.5726967,0,1.503299644
2023-09-25T06:00:00.000,0.840055538,0.956298563,7.881680806,75.26746305,269.6874593,0,8.687978745
2023-09-25T07:00:00.000,8.56397752,1.443039279,12.71414781,60.27655665,222.8961124,0,35.50932693
2023-09-25T08:00:00.000,13.24778891,2.757046916,16.70041124,50.19770972,122.0224056,0,63.2522405
2023-09-25T09:00:00.000,16.56949441,3.532930083,18.97208834,44.00939687,124.0031408,0,74.77229118
2023-09-25T10:00:00.000,18.32330561,3.74264394,20.95821873,35.71569824,109.2096704,0,87.40811729
2023-09-25T11:00:00.000,19.21193329,4.214299779,22.70290025,30.06938585,111.7779071,0,94.6063811
2023-09-25T12:00:00.000,19.38953352,4.300805437,24.15129137,26.80639394,116.9125722,0,87.80655924
2023-09-25T13:00:00.000,18.86761125,3.75031853,25.13966004,24.74632088,120.6167672,0,95.05464935
2023-09-25T14:00:00.000,17.91596635,3.42782659,25.80684201,21.66093969,117.7339624,0,88.94084422
2023-09-25T15:00:00.000,16.14692044,3.2554779,26.44927692,19.61343161,131.2094326,0,75.74016635
2023-09-25T16:00:00.000,13.48211098,3.483011551,26.43322293,19.40840069,133.6767267,0,62.89742279
2023-09-25T17:00:00.000,7.604100188,3.983700747,25.58433024,20.10031112,136.4273008,0,45.55401675
2023-09-25T18:00:00.000,0.571255533,2.471557195,23.85988744,21.91536268,130.2104022,0,15.72086902
2023-09-25T19:00:00.000,0,1.407860562,20.90218496,25.99172672,110.4646417,0,2.769521475
2023-09-25T20:00:00.000,0,0.780912305,16.96286154,33.24325164,71.00757853,0,2.617661496
2023-09-25T21:00:00.000,0,0.835619222,15.31866233,37.46254444,48.38945071,0,2.136561523
2023-09-25T22:00:00.000,0,1.150425804,14.20870558,40.41631285,80.7382644,0,1.742868006
2023-09-25T23:00:00.000,0,0.996487154,12.99389108,43.78590425,234.6130473,0,1.793254336
2023-09-26T00:00:00.000,0,0.762245912,12.05381091,46.14174906,214.4450862,0,1.841581007
2023-09-26T01:00:00.000,0,0.755667883,11.28333116,49.39913336,250.0399818,0,1.568393201
2023-09-26T02:00:00.000,0,0.846913235,10.58516026,51.42666467,235.5830307,0,1.640438477
2023-09-26T03:00:00.000,0,1.414276853,10.1781249,53.55385208,238.1445287,0,1.512430867
2023-09-26T04:00:00.000,-0.000572222,0.744665897,9.158290307,57.87077713,243.9492696,0,1.679516842
2023-09-26T05:00:00.000,0,0.732724088,8.040359457,61.8229901,252.2668584,0,1.782689571
2023-09-26T06:00:00.000,0.986579044,0.866413296,7.744679411,63.58655453,244.4860179,0,9.095231424
2023-09-26T07:00:00.000,8.931294163,1.475689057,13.43983706,46.48722363,232.0535126,0,34.56500387
2023-09-26T08:00:00.000,13.66422486,2.04113894,19.71270927,32.90565825,118.2828382,0,57.7268343
2023-09-26T09:00:00.000,16.45506128,3.300941379,22.46777582,28.05677176,94.19093513,0,72.81168238
2023-09-26T10:00:00.000,17.98264726,3.041577123,24.22780879,23.60582733,93.92838097,0,88.97630437
2023-09-26T11:00:00.000,18.73161284,2.747470782,25.42115132,21.0236392,99.52536138,0,94.71741231
2023-09-26T12:00:00.000,19.00540495,3.263282141,26.63576682,18.28863955,115.6947708,0,90.21305402
2023-09-26T13:00:00.000,18.55410035,3.288298606,27.68418105,14.96436254,125.9659379,0,100.1560478
2023-09-26T14:00:00.000,17.57909695,2.417700514,28.63597536,13.20255184,130.3890063,0,95.20171483
2023-09-26T15:00:00.000,15.91815257,2.559787328,28.88917573,11.92359106,106.1914927,0,79.16148249
2023-09-26T16:00:00.000,13.29850856,2.93012945,28.67992878,12.67339849,95.65416209,0,67.00613117
2023-09-26T17:00:00.000,7.460089147,2.759493755,28.27878348,12.64553142,-52.76614602,0,48.12446753
2023-09-26T18:00:00.000,0.561422216,2.349874138,25.90234725,14.39775133,119.2305063,0,16.52634841
2023-09-26T19:00:00.000,0,1.269335416,22.17028602,18.42749516,96.46071879,0,3.291053971
2023-09-26T20:00:00.000,0,0.981315707,18.42613681,24.27348169,75.71118784,0,2.520313909
2023-09-26T21:00:00.000,0,1.078929346,16.85172828,27.60150448,52.67388415,0,1.942635417
2023-09-26T22:00:00.000,0,1.003542197,15.60029586,30.46559191,68.38302867,0,1.960863272
2023-09-26T23:00:00.000,0,1.086334219,14.27290908,32.8030324,69.34748777,0,1.850929528
2023-09-27T00:00:00.000,0,0.577745235,13.40738416,35.65155888,78.24105899,0,1.893154194
2023-09-27T01:00:00.000,0,0.76599032,12.40404669,38.91357962,227.9687144,0,1.762812267
2023-09-27T02:00:00.000,0,1.072723879,11.402143,40.29762046,232.0005315,0,1.744883726
2023-09-27T03:00:00.000,0,1.262261464,10.45226844,43.26491801,241.2395719,0,1.75366356
2023-09-27T04:00:00.000,0,0.871649166,9.252718449,48.07923412,240.3367043,0,1.680194785
2023-09-27T05:00:00.000,0,1.002728505,9.014799198,48.39023685,237.5154025,0,1.533272435
2023-09-27T06:00:00.000,0.994155547,0.958607875,8.721744378,49.69154231,249.1253878,0,9.591417124
2023-09-27T07:00:00.000,8.691155593,0.973397875,14.89895368,35.23825153,194.3015696,0,36.27802738
2023-09-27T08:00:00.000,13.47321614,2.529037234,22.16774766,23.42232037,141.0005716,0,60.86188316
2023-09-27T09:00:00.000,16.32123907,3.316267976,24.43355385,19.73282019,61.48437723,0,75.29472224
2023-09-27T10:00:00.000,17.96711127,3.334909829,26.16929277,16.25926987,77.32087104,0,89.47941589
2023-09-27T11:00:00.000,18.88271713,3.483841292,27.75712887,12.70525098,87.1867822,0,95.5505778
2023-09-27T12:00:00.000,18.88457203,2.962642243,29.09471099,10.57872852,98.26196257,0,88.57568359
2023-09-27T13:00:00.000,18.39839983,3.431844432,30.11201016,10.19039265,110.5356038,0,99.4945755
2023-09-27T14:00:00.000,17.53712781,2.913995851,30.8577431,9.526859442,100.8022645,0,90.97987048
2023-09-27T15:00:00.000,15.72725534,2.267880576,31.38094378,8.885636568,144.6488679,0,76.40540695
2023-09-27T16:00:00.000,13.22806676,2.4228912,31.00645367,8.840640624,144.3775622,0,64.32260895
2023-09-27T17:00:00.000,7.582761069,2.436009376,29.88164409,9.243631045,-32.16255697,0,46.54809952
2023-09-27T18:00:00.000,0.575561121,1.81113154,26.64158535,11.3754801,80.60770416,0,16.9108334
2023-09-27T19:00:00.000,-0.00000556,0.985084324,21.1252807,16.13916993,63.36288897,0,3.391224146
2023-09-27T20:00:00.000,0,1.127706912,19.21864812,18.44826237,72.5062685,0,1.799859087
2023-09-27T21:00:00.000,0,1.007934798,18.49989017,19.19815985,76.28392506,0,2.031745692
2023-09-27T22:00:00.000,0,1.779421987,19.58154233,16.79970201,76.72144508,0,1.213255028
2023-09-27T23:00:00.000,0,2.398012676,21.73650519,13.4819994,94.03936386,0,2.11685434
2023-09-28T00:00:00.000,0,0.894362522,17.72714456,17.97862458,169.2156334,0,2.656280696
2023-09-28T01:00:00.000,0,0.937087938,16.73633885,19.52104727,131.1035876,0,2.184372485
2023-09-28T02:00:00.000,0,1.084985845,15.26078542,21.55304766,125.0763378,0,2.029162228
2023-09-28T03:00:00.000,0,0.993826152,12.92348011,25.25819302,-16.37012911,0,1.820002655
2023-09-28T04:00:00.000,-0.000244444,1.509880682,12.03107595,26.90791686,208.4993083,0,1.664644172
2023-09-28T05:00:00.000,0,1.270417909,15.05679377,22.26911942,134.4217364,0,1.068581353
2023-09-28T06:00:00.000,1.077627762,1.285037256,17.83487399,18.78472789,105.6234703,0,10.23400121
2023-09-28T07:00:00.000,8.866699934,3.047786674,20.68394359,16.71596209,90.66043027,0,40.35348034
2023-09-28T08:00:00.000,13.9019835,4.593848773,24.32027992,13.67604589,-238.325737,0,59.76840687
2023-09-28T09:00:00.000,16.33838336,4.877499513,28.39475997,10.73092906,221.8329824,0,72.92607562
2023-09-28T10:00:00.000,17.9029781,4.109551088,30.91179848,8.843957186,-19.32319132,0,88.54885864
2023-09-28T11:00:00.000,18.6720837,3.845365453,32.61439435,8.18713661,231.6259816,0,92.67169189
2023-09-28T12:00:00.000,18.54341698,2.647370926,33.54616706,7.956288298,186.7564379,0,88.98744583
2023-09-28T13:00:00.000,17.9574995,2.846769738,34.88614464,7.505172968,231.5390676,0,99.06958834
2023-09-28T14:00:00.000,17.07780536,2.951426207,34.8799572,7.383856455,172.7679825,0,94.24355888
2023-09-28T15:00:00.000,15.47325007,2.561694358,34.49683984,7.367000222,-10.93981616,0,79.31048965
2023-09-28T16:00:00.000,12.86841098,1.991496377,34.21774705,7.336777409,106.2876765,0,65.85310586
2023-09-28T17:00:00.000,7.254949888,1.741383597,33.58567174,7.637350718,88.56660843,0,48.48367659
2023-09-28T18:00:00.000,0.533305552,1.414118475,29.65997219,9.710075537,94.73416869,0,18.9579105
2023-09-28T19:00:00.000,0,1.226037877,23.92624092,14.10773102,26.65271966,0,3.661387404
2023-09-28T20:00:00.000,0,0.967075881,21.54903698,16.8353289,92.83600537,0,2.246268789
2023-09-28T21:00:00.000,-0.00000556,1.439516145,20.00535154,19.02939876,169.2098268,0,1.942871362
2023-09-28T22:00:00.000,-0.00000556,1.900906428,21.82569504,15.88758341,-65.54717064,0,1.245497227
2023-09-28T23:00:00.000,0,2.882605945,24.53957462,11.51572029,-42.05325953,0,1.532434121
2023-09-29T00:00:00.000,0,2.85576615,23.9890302,11.20886159,155.0353117,0,1.686258187
2023-09-29T01:00:00.000,0,1.339495051,22.25591103,12.16113226,220.4131654,0,2.517068426
2023-09-29T02:00:00.000,0,1.578766935,22.23511871,12.34816949,187.0929858,0,1.599785258
2023-09-29T03:00:00.000,0,4.09710841,23.31860288,11.74324203,205.1330147,0,1.295598626
2023-09-29T04:00:00.000,-0.0004,4.78521955,23.69166915,11.43859903,-603.3963648,0,1.583114584
2023-09-29T05:00:00.000,0,4.045959923,24.33971341,10.9951489,268.2072512,0,1.665175329
2023-09-29T06:00:00.000,1.064200038,2.458922777,25.1490008,10.44146832,67.72688897,0,11.6113561
2023-09-29T07:00:00.000,8.495539029,2.098619387,24.93118477,10.86119628,270.9680163,0,43.46341149
2023-09-29T08:00:00.000,13.37728866,2.918477704,28.17274412,8.533420046,277.1215045,0,64.79863644
2023-09-29T09:00:00.000,16.05996068,3.8723062,30.93446287,6.784673254,281.1100871,0,79.23223368
2023-09-29T10:00:00.000,17.6006279,4.532037427,33.03101762,6.315408389,273.5327581,0,89.37495613
2023-09-29T11:00:00.000,18.27728907,3.722208052,34.40492916,6.038792729,283.5976486,0,31839.84061
2023-09-29T12:00:00.000,18.10463905,3.074622947,35.62358061,5.884436846,171.1213264,0,13.4767393
2023-09-29T13:00:00.000,17.3996555,2.850969032,36.07670752,5.894180775,194.6966893,0,0.0000812
